Name,Website,LinkedIn,Primary Phone,Phone,Languages,Segment
Duas Rodas,http://www.duasrodas.com,http://www.linkedin.com/company/duasrodas,"{'number': '+55 47 3372-9000', 'source': 'Owler', 'sanitized_number': '+554733729000'}",+55 47 3372-9000,"English, Portuguese, Spanish",
Embare Industrias Alimenticias S.A.,http://www.embare.com.br,http://www.linkedin.com/company/embare,{},,Portuguese,
Lojas Quero-Quero S.A.,http://www.quero-quero.com.br,http://www.linkedin.com/company/lojas-quero-quero-s-a,{},,"Portuguese, Portuguese",
Imtep,http://www.3778.care,http://www.linkedin.com/company/imtep,"{'number': '+55 800 591 1952', 'source': 'Scraped', 'sanitized_number': '+558005911952'}",+55 800 591 1952,Portuguese,
REITERLOG,http://www.reiterlog.com,http://www.linkedin.com/company/reiterlog,"{'number': '+55 51 3479-4100', 'source': 'Account', 'sanitized_number': '+555134794100'}",+55 51 3479-4100,,
OdontoCompany,http://www.odontocompany.com,http://www.linkedin.com/company/odontocompany,"{'number': '+55 17 3033-5805', 'source': 'Owler', 'sanitized_number': '+551730335805'}",+55 17 3033-5805,Portuguese,
Swift,http://www.swift.com.br,http://www.linkedin.com/company/lojaswift,"{'number': '+55 800 400 2892', 'source': 'Scraped', 'sanitized_number': '+558004002892'}",+55 800 400 2892,,
Solinftec,http://www.solinftec.com,http://www.linkedin.com/company/solinftec,"{'number': '+1 765-269-4733', 'source': 'Owler', 'sanitized_number': '+17652694733'}",+1 765-269-4733,Portuguese,
SISTAC,http://www.sistac.com.br,http://www.linkedin.com/company/sistac-sistemas-de-acesso,{},,,
Forship,http://www.forship.site,http://www.linkedin.com/company/forship-group,"{'number': '+55 21 3970-8900', 'source': 'Account', 'sanitized_number': '+552139708900'}",+55 21 3970-8900,,
TRANSPES,http://www.transpes.com.br,http://www.linkedin.com/company/transpesbrasil,"{'number': '+55 31 4009-0200', 'source': 'Scraped', 'sanitized_number': '+553140090200'}",+55 31 4009-0200,Portuguese,
Jequiti Cosméticos,http://www.jequiti.com.br,http://www.linkedin.com/company/jequiticosmeticos,{},,Portuguese,
Frísia Cooperativa Agroindustrial,http://www.frisia.coop.br,http://www.linkedin.com/company/cooperativafrisia,{},,,
DUX Company,,http://www.linkedin.com/company/duxcompany,{},,,
Novo Mundo Móveis e Utilidades,http://www.novomundo.com.br,http://www.linkedin.com/company/novo-mundo-sa,{},,Portuguese,
Laticínios Verde Campo,http://www.verdecampo.com.br,http://www.linkedin.com/company/laticinio-verde-campo,"{'number': '+55 800 031 0426', 'source': 'Scraped', 'sanitized_number': '+558000310426'}",+55 800 031 0426,,
Geap Autogestão em Saúde,http://www.geap.org.br,http://www.linkedin.com/company/geap-saude,"{'number': '+55 800 728 8300', 'source': 'Scraped', 'sanitized_number': '+558007288300'}",+55 800 728 8300,,
Unimed Vitória,http://www.unimedvitoria.com.br,http://www.linkedin.com/company/unimedvitoria,{},,Portuguese,
Unimed Curitiba,http://www.unimedcuritiba.com.br,http://www.linkedin.com/company/unimed-curitiba,"{'number': '+55 41 3019-2000', 'source': 'Account', 'sanitized_number': '+554130192000'}",+55 41 3019-2000,,
Espaçolaser,http://www.espacolaser.com.br,http://www.linkedin.com/company/espa%c3%a7olaser,"{'number': '+55 11 5042-7800', 'source': 'Owler', 'sanitized_number': '+551150427800'}",+55 11 5042-7800,Portuguese,
Triunfo Logística,http://www.triunfologistica.com.br,http://www.linkedin.com/company/triunfo-logistica,"{'number': '+55 21 2178-8800', 'source': 'Owler', 'sanitized_number': '+552121788800'}",+55 21 2178-8800,"English, Portuguese",
Leve Saúde,http://www.levesaude.com.br,http://www.linkedin.com/company/leve-saude,"{'number': '+55 21 3952-3333', 'source': 'Scraped', 'sanitized_number': '+552139523333'}",+55 21 3952-3333,,
Unimed Fesp,http://www.unimedfesp.coop.br,http://www.linkedin.com/company/unimedfesp,"{'number': '+55 800 772 3030', 'source': 'Scraped', 'sanitized_number': '+558007723030'}",+55 800 772 3030,,
La Moda,http://www.lamoda.com.br,http://www.linkedin.com/company/la-moda,{},,Portuguese,
Loungerie S.A.,http://www.loungerie.com.br,http://www.linkedin.com/company/loungerie-intimates,{},,Portuguese,
Loja do Mecânico,http://www.lojadomecanico.com.br,http://www.linkedin.com/company/loja-do-mecanico,"{'number': '+55 11 3508-9979', 'source': 'Account', 'sanitized_number': '+551135089979'}",+55 11 3508-9979,Portuguese,
Delly's,http://www.dellys.com.br,http://www.linkedin.com/company/dellys-food-service,"{'number': '+55 800 212 4040', 'source': 'Owler', 'sanitized_number': '+558002124040'}",+55 800 212 4040,,
Dermage,http://www.dermage.com.br,http://www.linkedin.com/company/dermage,{},,Portuguese,
Expresso Nepomuceno S/A,http://www.expressonepomuceno.com.br,http://www.linkedin.com/company/expressonepomuceno,"{'number': '+55 35 3694-9900', 'sanitized_number': '+553536949900', 'source': 'Account'}",+55 35 3694-9900,,
Consigaz,http://www.consigaz.com.br,http://www.linkedin.com/company/consigaz,{},,Portuguese,
Fundação Oswaldo Cruz (Fiocruz),,http://www.linkedin.com/company/oficialfiocruz,"{'number': '+55 21 2598-4231', 'source': 'Scraped', 'sanitized_number': '+552125984231'}",+55 21 2598-4231,,
Grupo DPaschoal,http://www.dpaschoal.com.br,http://www.linkedin.com/company/dpaschoal1,{},,Portuguese,
Petroeng,http://www.petroeng.com.br,http://www.linkedin.com/company/petroeng-consultoria-e-projetos-industriais-ltda--me-,"{'number': '+55 71 3026-2233', 'sanitized_number': '+557130262233', 'source': 'Account'}",+55 71 3026-2233,Portuguese,
Maria Filó,http://www.mariafilo.com.br,http://www.linkedin.com/company/mariafilo,{},,Portuguese,
Agrofel,http://www.agrofel.com.br,http://www.linkedin.com/company/agrofel,"{'number': '+55 51 3326-5000', 'source': 'Owler', 'sanitized_number': '+555133265000'}",+55 51 3326-5000,Portuguese,
TW Logistics,http://www.twtransportes.com.br,http://www.linkedin.com/company/twtransportes,{},,Portuguese,
G10 Transportes,,http://www.linkedin.com/company/g10-transportes,{},,,
Grupo Kyly,http://www.grupokyly.com.br,http://www.linkedin.com/company/grupo-kyly,"{'number': '+55 800 644 0006', 'source': 'Scraped', 'sanitized_number': '+558006440006'}",+55 800 644 0006,Portuguese,
SERVIMED Comercial LTDA,http://www.servimed.com.br,http://www.linkedin.com/company/servimedoficial,"{'number': '+55 800 703 1020', 'sanitized_number': '+558007031020', 'source': 'Scraped'}",+55 800 703 1020,,
Sistema CNA Senar,http://www.cnabrasil.org.br,http://www.linkedin.com/company/sistemacna,"{'number': '+55 61 3878-9500', 'source': 'Scraped', 'sanitized_number': '+556138789500'}",+55 61 3878-9500,Portuguese,
Nidera,http://www.syngenta.com.br,http://www.linkedin.com/company/nidera,{},,English,
Pedra Agroindustrial S/A,http://www.pedraagroindustrial.com.br,http://www.linkedin.com/company/pedra-agroindustrial-sa,"{'number': '+55 16 3987-9001', 'source': 'Owler', 'sanitized_number': '+551639879001'}",+55 16 3987-9001,,
Gafor,http://www.gafor.com.br,http://www.linkedin.com/company/gafor,"{'number': '+55 11 2107-3100', 'source': 'Scraped', 'sanitized_number': '+551121073100'}",+55 11 2107-3100,,
Lojas Le biscuit S/A,http://www.lebiscuit.com.br,http://www.linkedin.com/company/lojas-le-biscuit-s-a,"{'number': '4090-1730', 'source': 'Owler', 'sanitized_number': '+40901730'}",4090-1730,Portuguese,
Fortbras,http://www.fortbras.com.br,http://www.linkedin.com/company/fortbras,"{'number': '+55 800 591 1036', 'source': 'Scraped', 'sanitized_number': '+558005911036'}",+55 800 591 1036,,
Ninfa Alimentos,http://www.ninfa.com.br,http://www.linkedin.com/company/siganinfa,"{'number': '+55 800 045 8500', 'source': 'Scraped', 'sanitized_number': '+558000458500'}",+55 800 045 8500,,
Polenghi Indústrias Alimentícias Ltda.,http://www.polenghi.com.br,http://www.linkedin.com/company/polenghisavenciagroupe,"{'number': '+55 800 015 3888', 'source': 'Scraped', 'sanitized_number': '+558000153888'}",+55 800 015 3888,Portuguese,
MRO,http://www.mroativa.com.br,http://www.linkedin.com/company/mro-logistics,"{'number': '+55 21 3125-9800', 'source': 'Account', 'sanitized_number': '+552131259800'}",+55 21 3125-9800,Portuguese,
Cooperativa Agroindustrial Copagril,http://www.copagril.com.br,http://www.linkedin.com/company/cooperativa-agroindustrial-copagril-,"{'number': '+55 45 3284-7500', 'source': 'Scraped', 'sanitized_number': '+554532847500'}",+55 45 3284-7500,,
Adeste,http://www.adeste.com.br,http://www.linkedin.com/company/adeste-group,{},,"English, Portuguese",
Zenklub,http://www.zenklub.com.br,http://www.linkedin.com/company/zenklub,"{'number': '+55 11 93208-7153', 'source': 'Account', 'sanitized_number': '+5511932087153'}",+55 11 93208-7153,Portuguese,
Grupo Amigão,http://www.grupoamigao.com,http://www.linkedin.com/company/grupoamig%c3%a3o,{},,,
Leo Madeiras,http://www.leomadeiras.com.br,http://www.linkedin.com/company/leo-madeiras,"{'number': '+55 800 591 0127', 'source': 'Scraped', 'sanitized_number': '+558005910127'}",+55 800 591 0127,Portuguese,
TES - Terminal Exportador de Santos,,http://www.linkedin.com/company/tegteagtes,{},,,
Ancar Ivanhoe,http://www.ancar.com.br,http://www.linkedin.com/company/ancar-ivanhoe,{},,English,
Grupo Tapajós,http://www.santoremedio.com.br,http://www.linkedin.com/company/grupo-tapajos,"{'number': '+55 92 3212-8000', 'source': 'Scraped', 'sanitized_number': '+559232128000'}",+55 92 3212-8000,,
Transportes Bertolini Ltda.,http://www.tbl.com.br,http://www.linkedin.com/company/tbl-br,"{'number': '+55 54 2102-3000', 'source': 'Scraped', 'sanitized_number': '+555421023000'}",+55 54 2102-3000,"English, Portuguese, Spanish",
Nitro Agro,,http://www.linkedin.com/company/agronitro,{},,"English, Portuguese, Spanish",
FIOCRUZ - Fundação Oswaldo Cruz,,http://www.linkedin.com/school/ffiocruz,{},,,
TNG Comércio de Roupas Ltda.,http://www.tngvirtual.com.br,http://www.linkedin.com/company/tng-com-rcio-de-roupas-ltda-,{},,Portuguese,
Grupo Herval,http://www.herval.com.br,http://www.linkedin.com/company/grupoherval,"{'number': '+55 51 3564-8300', 'source': 'Scraped', 'sanitized_number': '+555135648300'}",+55 51 3564-8300,,
Fundação MT,http://www.fundacaomt.com.br,http://www.linkedin.com/company/fundacaomt,"{'number': '+55 66 3439-4100', 'source': 'Account', 'sanitized_number': '+556634394100'}",+55 66 3439-4100,Portuguese,
Imediato Nexway,http://www.imediatonexway.com.br,http://www.linkedin.com/company/imediatonexway,{},,,
Agroterenas,http://www.agroterenas.com.br,http://www.linkedin.com/company/agroterenas,{},,Portuguese,
Luft Healthcare,,http://www.linkedin.com/company/lufthealthcare,{},,,
Forseed Sementes,http://www.forseedsementes.com.br,http://www.linkedin.com/company/forseedsementes,{},,,
CPTM - Companhia Paulista de Trens Metropolitanos,http://www.cptm.sp.gov.br,http://www.linkedin.com/company/cptm,{},,,
São Braz S.A. Indústria e Comércio de Alimentos,http://www.saobraz.com.br,http://www.linkedin.com/company/saobraz.industria,"{'number': '+55 83 3216-4700', 'source': 'Scraped', 'sanitized_number': '+558332164700'}",+55 83 3216-4700,Portuguese,
Hospital Santa Lúcia,http://www.santalucia.com.br,http://www.linkedin.com/company/hospitalsantalucia,"{'number': '+55 61 3445-0000', 'source': 'Account', 'sanitized_number': '+556134450000'}",+55 61 3445-0000,,
Localiza Empresas,http://www.localiza.com,http://www.linkedin.com/company/localiza-gestao-de-frotas,"{'number': '+55 800 200 2000', 'source': 'Scraped', 'sanitized_number': '+558002002000'}",+55 800 200 2000,,
Savegnago Supermercados,http://www.savegnago.com.br,http://www.linkedin.com/company/gruposavegnago,{},,,
Odebrecht Agroindustrial,http://www.odebrechtagroindustrial.com,http://www.linkedin.com/company/odebrecht-agroindustrial,"{'number': '+55 11 3096-8000', 'source': 'Account', 'sanitized_number': '+551130968000'}",+55 11 3096-8000,Portuguese,
ROCHA Port Terminals and Logistics,http://www.rochalog.com.br,http://www.linkedin.com/company/rocha-terminais-portuarios-logistica,"{'number': '+55 41 3420-2300', 'source': 'Account', 'sanitized_number': '+554134202300'}",+55 41 3420-2300,English,
Pastificio Selmi,http://www.selmi.com.br,http://www.linkedin.com/company/pastificio-selmi,"{'number': '+55 19 3873-8400', 'source': 'Scraped', 'sanitized_number': '+551938738400'}",+55 19 3873-8400,Portuguese,
Nortel Suprimentos Industriais S.A.,http://www.nortel.com.br,http://www.linkedin.com/company/nortel-suprimentos-industriais-s.a.,"{'number': '+55 19 2102-7700', 'source': 'Owler', 'sanitized_number': '+551921027700'}",+55 19 2102-7700,Portuguese,
Vertical Group,http://www.verticalgroup.com.br,http://www.linkedin.com/company/verticalgroup,"{'number': '+55 21 3843-0001', 'source': 'Scraped', 'sanitized_number': '+552138430001'}",+55 21 3843-0001,English,
Predilecta Alimentos,http://www.predilecta.com.br,http://www.linkedin.com/company/predilecta-alimentos,"{'number': '+55 16 3383-4100', 'source': 'Account', 'sanitized_number': '+551633834100'}",+55 16 3383-4100,,
Gazin,http://www.grupogazin.com.br,http://www.linkedin.com/company/gazin,"{'number': '+55 800 643 6809', 'source': 'Scraped', 'sanitized_number': '+558006436809'}",+55 800 643 6809,,
TCP Terminal de Contêineres de Paranaguá,http://www.tcp.com.br,http://www.linkedin.com/company/terminalconteineresparanagua,"{'number': '+55 41 2152-5800', 'source': 'Account', 'sanitized_number': '+554121525800'}",+55 41 2152-5800,Portuguese,
Spani Atacadista,http://www.spanionline.com.br,http://www.linkedin.com/company/spani-atacadista,{},,Portuguese,
C&C Casa e Construção,http://www.cec.com.br,http://www.linkedin.com/company/c&c-casa-e-constru-o,{},,Portuguese,
Grupo Itavema,http://www.itavema.com.br,http://www.linkedin.com/company/grupo-itavema,"{'number': '+55 21 2038-0990', 'source': 'Scraped', 'sanitized_number': '+552120380990'}",+55 21 2038-0990,Portuguese,
Cicopal,http://www.cicopal.com.br,http://www.linkedin.com/company/cicopal,{},,Portuguese,
Usina Cevasa,http://www.cevasa.com.br,http://www.linkedin.com/company/cargill---cevasa,"{'number': '+55 16 3145-9300', 'source': 'Account', 'sanitized_number': '+551631459300'}",+55 16 3145-9300,Portuguese,
Bluefit Academia,http://www.bluefitacademia.com.br,http://www.linkedin.com/company/bluefit-academia,{},,,
Unimed Rio Preto,http://www.unimedriopreto.com.br,http://www.linkedin.com/company/unimedriopreto,{},,,
Monte Carlo,http://www.montecarlo.com.br,http://www.linkedin.com/company/monte-carlo-joias,"{'number': '+55 21 2239-3136', 'source': 'Account', 'sanitized_number': '+552122393136'}",+55 21 2239-3136,Portuguese,
Norte Energia,http://www.norteenergiasa.com.br,http://www.linkedin.com/company/norteenergia,{},,,
Grupo Horizonte,http://www.grupohorizonte.com.br,http://www.linkedin.com/company/horizontelogistica,{},,,
Mart Minas Atacado e Varejo,http://www.martminas.com.br,http://www.linkedin.com/company/martminasatacadoevarejo,{},,Portuguese,
MIRA Transportes,http://www.mira.com.br,http://www.linkedin.com/company/mira-transportes,"{'number': '+55 11 2142-9000', 'source': 'Scraped', 'sanitized_number': '+551121429000'}",+55 11 2142-9000,Portuguese,
Nacional Gás,http://www.nacionalgas.com.br,http://www.linkedin.com/company/sounacionalgas,{},,,
Scala,http://www.scala.com.br,http://www.linkedin.com/company/laticinio-scala,"{'number': '+55 800 276 1202', 'source': 'Scraped', 'sanitized_number': '+558002761202'}",+55 800 276 1202,,
Casa do Adubo,http://www.casadoadubo.com.br,http://www.linkedin.com/company/casadoadubooficial,"{'number': '+55 27 3346-4684', 'source': 'Owler', 'sanitized_number': '+552733464684'}",+55 27 3346-4684,,
Drogaria Onofre,http://www.onofre.com.br,http://www.linkedin.com/company/drogaria-onofre,{},,Portuguese,
Essentia Group - Enhanced Company,http://www.essentiagroup.com.br,http://www.linkedin.com/company/grupoessentia,{},,Portuguese,
Avine,http://www.avine.com.br,http://www.linkedin.com/company/avine,"{'number': '+55 85 3291-2766', 'source': 'Account', 'sanitized_number': '+558532912766'}",+55 85 3291-2766,,
Orquídea Alimentos,http://www.orquidea.com.br,http://www.linkedin.com/company/orquidea-alimentos,"{'number': '+55 54 3026-7500', 'source': 'Account', 'sanitized_number': '+555430267500'}",+55 54 3026-7500,,
Secretaria Municipal da Saúde de São Paulo,http://www.prefeitura.sp.gov.br,http://www.linkedin.com/company/saudeprefsp,{},,,
Cooperativa COMIGO,http://www.comigo.coop.br,http://www.linkedin.com/company/cooperativacomigo,"{'number': '+55 800 642 1500', 'source': 'Scraped', 'sanitized_number': '+558006421500'}",+55 800 642 1500,,
Lojas Leader,http://www.leader.com.br,http://www.linkedin.com/company/lo-jas-le-a-der,{},,,
Cooperativa Santa Clara,http://www.coopsantaclara.com.br,http://www.linkedin.com/company/coopsantaclara,"{'number': '+55 800 704 3900', 'source': 'Scraped', 'sanitized_number': '+558007043900'}",+55 800 704 3900,Portuguese,
Drogaria Venancio,,http://www.linkedin.com/company/drogariavenancio,{},,,
Qualitech IRM,http://www.qualitechirm.com,http://www.linkedin.com/company/qualitech-inspe-o-reparo-e-manuten-o-ltda,"{'number': '+55 21 3437-4645', 'source': 'Scraped', 'sanitized_number': '+552134374645'}",+55 21 3437-4645,Portuguese,
Sonda Supermercados,http://www.sondadelivery.com.br,http://www.linkedin.com/company/sondasupermercados,{},,Portuguese,
